id,text,source,word_count,dialect
SASAK_SENT_001495,"Deside Isa bemanik leq pengiring-Ne nike, ""Tamaqang klewangde leq dalem sarungne.",alkitab_sasak_Mat_26_52,11,general
SASAK_SENT_001496,Sengaq sai juaq saq kadu klewang gen ninggal siq klewang.,alkitab_sasak_Mat_26_52,10,general
SASAK_SENT_001497,"Side paran Tiang ndeq bau tunas tulung leq Bapa Tiang, adeq Ie gelis ngirim lebih leman due olas pasukan malaekat?",alkitab_sasak_Mat_26_53,20,general
SASAK_SENT_001498,"Laguq lamun hal nike Tiang laksaneang, ndeq gen telaksane napi saq sampun tetulis leq dalem Kitab Suci bahwe mule harus telaksane hal maraq niki?""",alkitab_sasak_Mat_26_54,24,general
SASAK_SENT_001499,"Beterus Deside Isa bemanik leq dengan luweq nike, ""Napi Tiang niki perampok, jangke side pade dateng jauq klewang dait gegitik jari bau Tiang?",alkitab_sasak_Mat_26_55,23,general
SASAK_SENT_001500,"Sebilang jelo Tiang ngajahang leq Gedeng Allah, dait side pade ndeq bau Tiang.",alkitab_sasak_Mat_26_55,13,general
SASAK_SENT_001501,"Laguq mule seharusne maraq niki, adeqne telaksane napi saq tetulis siq nabi-nabi leq dalem Kitab Suci."" Sesampun nike, selapuq pengiring-pengiring-Ne pelai bilin Deside Isa.",alkitab_sasak_Mat_26_56,24,general
SASAK_SENT_001502,Dengan-dengan saq bau Deside Isa jauq Deside Isa ojok gedeng Imam Agung Kayapas.,alkitab_sasak_Mat_26_57,13,general
SASAK_SENT_001503,Leq derike ahli-ahli Taurat dait pemimpin-pemimpin Yahudi sampun bekumpul.,alkitab_sasak_Mat_26_57,9,general
SASAK_SENT_001504,Petrus ngiring Deside Isa leman jaoq jangke leleah gedeng Imam Agung.,alkitab_sasak_Mat_26_58,11,general
SASAK_SENT_001505,"Dait sesampun tame ojok dalem, ie tokol bareng kance pengawal-pengawal.",alkitab_sasak_Mat_26_58,10,general
SASAK_SENT_001506,Petrus melet nenaoq berembe laun kejarianne selapuqne nike.,alkitab_sasak_Mat_26_58,8,general
SASAK_SENT_001507,Imam-imam kepale dait selapuq anggote Mahkamah Agame berusahe mauq kesaksian palsu adeq Deside Isa bau tehukum mate.,alkitab_sasak_Mat_26_59,17,general
SASAK_SENT_001508,"Laguq ie pade ndeq mauq, timaq luweq dengan saq maju jari saksi duste.",alkitab_sasak_Mat_26_60,13,general
SASAK_SENT_001509,Ahirne araq due dengan maju ojok julu.,alkitab_sasak_Mat_26_60,7,general
SASAK_SENT_001510,"Ie pade bebase, ""Dengan niki sampun bebaos bahwe, 'Ie bau robohang Gedeng Allah, terus dalem telu jelo Ie sanggup penganjeng malik.'""",alkitab_sasak_Mat_26_61,21,general
SASAK_SENT_001511,"Terus Imam Agung nike nganjeng dait bebase leq Deside Isa, ""Pelungguh kayun jawab napi saq tetuduhang nike atao nenten?""",alkitab_sasak_Mat_26_62,19,general
SASAK_SENT_001512,Laguq Deside Isa tetep meneng.,alkitab_sasak_Mat_26_63,5,general
SASAK_SENT_001513,"Imam Agung nike bebase malik leq Deside Isa, ""Demi Allah saq idup, sampeang leq tiang pade napi tetu Pelungguh niki Almasih, Bije saq asalne leman Allah?""",alkitab_sasak_Mat_26_63,26,general
SASAK_SENT_001514,"Jawab Deside Isa, ""Maraq nike basen pelungguh.",alkitab_sasak_Mat_26_64,7,general
SASAK_SENT_001515,"Laguq Tiang badaq side waktu niki side pade gen serioq Bije Manusie melinggih leq sedi kanan Allah saq Mahekuase, dait rauh leq atas awan leq langit!""",alkitab_sasak_Mat_26_64,26,general
SASAK_SENT_001516,"Make Imam Agung nike ngeroek-roek kuacene, dait bebase, ""Ie menghine Allah!",alkitab_sasak_Mat_26_65,11,general
SASAK_SENT_001517,Ndeq perlu saksi malik.,alkitab_sasak_Mat_26_65,4,general
SASAK_SENT_001518,Side pade dengah mesaq ucapan nike menghine Allah.,alkitab_sasak_Mat_26_65,8,general
SASAK_SENT_001519,"Mangkin berembe pendapet side pade?"" Jawab dengan-dengan nike, ""Ie salaq, dait harus tehukum mate.""",alkitab_sasak_Mat_26_66,14,general
SASAK_SENT_001520,"Terus ie pade nijuh penjarupan Deside Isa, dait jagur Ie.",alkitab_sasak_Mat_26_67,10,general
SASAK_SENT_001521,"Araq endah saq nempelek Ie,",alkitab_sasak_Mat_26_67,5,general
SASAK_SENT_001522,"dait bebase, ""Cobaq badaq tiang pade, hai Almasih!",alkitab_sasak_Mat_26_68,8,general
SASAK_SENT_001523,"Sai saq ngempuk Side?""",alkitab_sasak_Mat_26_68,4,general
SASAK_SENT_001524,"Petrus kenyeke tokol leq luah, leq leleah.",alkitab_sasak_Mat_26_69,7,general
SASAK_SENT_001525,"Salaq sopoq pelayan nine dateng ngerapetin Petrus dait beketuan, ""Tekan side endah saq bareng kance Deside Isa dengan Galilea nike?""",alkitab_sasak_Mat_26_69,20,general
SASAK_SENT_001526,Laguq Petrus nilas leq julu selapuq dengan nike.,alkitab_sasak_Mat_26_70,8,general
SASAK_SENT_001527,"""Tiang ndeq ngerti napi maksut side,"" basen Petrus,",alkitab_sasak_Mat_26_70,8,general
SASAK_SENT_001528,terus Petrus lumbar ojok jebak.,alkitab_sasak_Mat_26_71,5,general
SASAK_SENT_001529,"Pelayan nine saq lain endah serioq Petrus, terus bebase leq dengan-dengan leq derike, ""Oneq dengan niki araq bareng kance Deside Isa dengan Nazaret nike.""",alkitab_sasak_Mat_26_71,24,general
SASAK_SENT_001530,"Laguq Petrus nilas malik dait besumpah, ""Tiang tetu-tetu ndeq kenal dengan nike!""",alkitab_sasak_Mat_26_72,12,general
SASAK_SENT_001531,"Ndeq ngoneq sesampun nike, dengan-dengan saq nganjeng leq derike dateng ngerapetin Petrus, dait bebase, ""Pasti side salaq sopoq leman ie pade.",alkitab_sasak_Mat_26_73,21,general
SASAK_SENT_001532,"Kentare gati agolde.""",alkitab_sasak_Mat_26_73,3,general
SASAK_SENT_001533,"Beterus Petrus mulai besumpah-sumpah, dait bebase, ""Tiang ndeq kenal Deside Isa nike!"" Leq waktu nike endah manuk ngungkung.",alkitab_sasak_Mat_26_74,18,general
SASAK_SENT_001534,"Terus Petrus jari inget bahwe Deside Isa sampun manikang hal nike leq ie, ""Sendeqman manuk ngungkung, side sampun telu kali nilas Tiang."" Beterus Petrus sugul dait nangis siq aseqne.",alkitab_sasak_Mat_26_75,29,general
SASAK_SENT_001535,"Kelemaq gati, selapuq imam kepale dait pemimpin-pemimpin Yahudi sampun miaq keputusan jari nyemateq Deside Isa.",alkitab_sasak_Mat_27_1,15,general
SASAK_SENT_001536,"Ie pade sekoq Deside Isa, terus jauq Ie dait nyerahang Ie ojok Pilatus, gubernur pemrentahan Roma.",alkitab_sasak_Mat_27_2,16,general
SASAK_SENT_001537,"Sewaktu Yudas penghianat nike nenaoq bahwe Deside Isa sampun tekeneang hukuman mate, ie jari nyesel.",alkitab_sasak_Mat_27_3,15,general
SASAK_SENT_001538,Beterus Yudas lumbar nulakang kepeng perak saq telung dase nike ojok imam-imam kepale dait pemimpin-pemimpin Yahudi.,alkitab_sasak_Mat_27_3,16,general
SASAK_SENT_001539,"Basene, ""Tiang bedose sampun behianat leq dengan saq ndeq salaq jangke Ie tehukum mate!"" Laguq jawab imam-imam dait pemimpin-pemimpin Yahudi nike, ""Tiang pade ndeq araq urusan malik leq hal nike?",alkitab_sasak_Mat_27_4,30,general
SASAK_SENT_001540,"Nike urusan side!""",alkitab_sasak_Mat_27_4,3,general
SASAK_SENT_001541,Yudas timpoh kepeng nike ojok dalem Gedeng Allah.,alkitab_sasak_Mat_27_5,8,general
SASAK_SENT_001542,Beterus ie lumbar gantung diriqne.,alkitab_sasak_Mat_27_5,5,general
SASAK_SENT_001543,"Imam-imam kepale ngembuq kepeng nike, dait bebase, ""Kepeng niki kepeng daraq, menurut Hukum Taurat, ndeq patut tetamaq ojok dalem taoq persembahan leq Gedeng Allah.""",alkitab_sasak_Mat_27_6,24,general
SASAK_SENT_001544,"Beterus sesampun ie pade sepakat, ie pade kadu kepeng nike jari beli tanaq saq tesebut Tanaq Tukang Kemeq.",alkitab_sasak_Mat_27_7,18,general
SASAK_SENT_001545,Tanaq nike tekadu jari kuburan dengan-dengan pendateng.,alkitab_sasak_Mat_27_7,7,general
SASAK_SENT_001546,"Nike lantaranne jangke jelo niki tanaq nike tesebut ""Tanaq Daraq"".",alkitab_sasak_Mat_27_8,10,general
SASAK_SENT_001547,"Siq care nike telaksane napi saq sampun tesampeang siq Nabi Yeremia, ""Ie pade nerimaq telung dase kepeng perak, nike aji saq sampun tesepakatin siq bangse Israel jari bayah Ie.",alkitab_sasak_Mat_27_9,29,general
SASAK_SENT_001548,"Dait kepeng nike ie pade kadu jari beli Tanaq Tukang Kemeq, maraq prentah Tuhan leq tiang.""",alkitab_sasak_Mat_27_10,16,general
SASAK_SENT_001549,"Sewaktu Deside Isa leq arepan Pilatus, gubernur negeri nike, Pilatus metaken leq Deside Isa, ""Napi tetu Pelungguh raje dengan Yahudi?"" ""Maraq nike basen pelungguh,"" jawab Deside Isa.",alkitab_sasak_Mat_27_11,27,general
SASAK_SENT_001550,"Laguq sewaktu imam-imam kepale dait pemimpin-pemimpin Yahudi ngajuang macem-macem tuduhan leq Deside Isa, Ie nenten jawab napi-napi.",alkitab_sasak_Mat_27_12,17,general
SASAK_SENT_001551,"Keranaq nike Pilatus bebase leq Ie, ""Napi Pelungguh nenten pirengang selapuq saq ie pade tuduhang tipaq Pelungguh nike?""",alkitab_sasak_Mat_27_13,18,general
SASAK_SENT_001552,"Laguq Deside Isa nenten kayun bejawab, sehingge gubernur nike bengaq gati.",alkitab_sasak_Mat_27_14,11,general
SASAK_SENT_001553,"Leq sebilang Perayaan Paskah, biasene gubernur bebasang sopoq tahenan saq tepileq siq rakyat.",alkitab_sasak_Mat_27_15,13,general
SASAK_SENT_001554,"Waktu nike, araq sopoq tahenan saq kesohor lantaran pegaweanne saq jahat, aranne Isa Barabas.",alkitab_sasak_Mat_27_16,14,general
SASAK_SENT_001555,"Jari, sewaktu dengan luweq sampun bekumpul, Pilatus beketuan leq ie pade, ""Silaq side pade pileq, sai saq gen tiang bebasang: Isa Barabas atao Isa saq tesebut Almasih?""",alkitab_sasak_Mat_27_17,27,general
SASAK_SENT_001556,Hal nike tesampeang siq Pilatus sengaq ie wikan bahwe penguase-penguase Yahudi nike nyerahang Deside Isa leq ie lantaran ie pade talon ate.,alkitab_sasak_Mat_27_18,22,general
SASAK_SENT_001557,"Waktu Pilatus kenyeke melinggih leq ruang pengadilan, sebiniqanne suruq dengan nyampeang pesen niki leq Pilatus, ""Ndaq side turut campur leq pelekare dengan saq ndeq salaq nike.",alkitab_sasak_Mat_27_19,26,general
SASAK_SENT_001558,"Sengaq lantaran Ie, tiang mauq ngimpi lenge jelo niki.""",alkitab_sasak_Mat_27_19,9,general
SASAK_SENT_001559,Laguq imam-imam kepale dait pemimpin-pemimpin Yahudi nike terus ngasut dengan luweq adeq Pilatus bebasang Barabas dait Deside Isa tehukum mate.,alkitab_sasak_Mat_27_20,20,general
SASAK_SENT_001560,"Beterus Pilatus beketuan malik leq dengan-dengan nike, ""Leman deduaqne nike, silaq side pade pileq, sai saq gen tiang bebasang?"" ""Barabas!"" jawab ie pade.",alkitab_sasak_Mat_27_21,23,general
SASAK_SENT_001561,"""Lamun maraq nike tiang kumbeqang Deside Isa saq tesebut Almasih?"" basen Pilatus leq ie pade.",alkitab_sasak_Mat_27_22,15,general
SASAK_SENT_001562,"""Pakuq Ie leq kayuq salib!"" jawab ie pade selapuq.",alkitab_sasak_Mat_27_22,9,general
SASAK_SENT_001563,"""Laguq pegawean jahat napi saq sampun Ie piaq?"" basen Pilatus.",alkitab_sasak_Mat_27_23,10,general
SASAK_SENT_001564,"Laguq siq suare saq beleqan malik dengan-dengan nike nyurak, ""Pakuq Ie leq kayuq salib!""",alkitab_sasak_Mat_27_23,14,general
SASAK_SENT_001565,"Ahirne Pilatus sadar bahwe ie ndeq bau piaq napi-napi malik, malahan dengan-dengan nike mulai ngore.",alkitab_sasak_Mat_27_24,15,general
SASAK_SENT_001566,"Jari ie bait aiq, terus leq julu dengan luweq nike ie bisoq imene dait bebase, ""Tiang ndeq tanggung jawab leq ninggalne dengan niki!",alkitab_sasak_Mat_27_24,23,general
SASAK_SENT_001567,"Nike urusan side pade!""",alkitab_sasak_Mat_27_24,4,general
SASAK_SENT_001568,"Jawab selapuq dengan luweq nike, ""Enggih, alurang tiang pade dait anak-anak tiang pade saq nanggung hukuman leq ninggal-Ne!""",alkitab_sasak_Mat_27_25,18,general
SASAK_SENT_001569,"Beterus Pilatus bebasang Barabas, dait prentahangne dengan mecut Deside Isa.",alkitab_sasak_Mat_27_26,10,general
SASAK_SENT_001570,Terus nyerahang Ie adeqne tepakuq leq kayuq salib.,alkitab_sasak_Mat_27_26,8,general
SASAK_SENT_001571,"Beterus prajurit-prajurit Pilatus jauq Deside Isa tame ojok istane gubernur, dait selapuq pasukan nike bekumpul ngiterin Ie.",alkitab_sasak_Mat_27_27,17,general
SASAK_SENT_001572,"Ie pade lekaq kuace-Ne, terus kaduang Ie jubah bewarne lempok lomaq.",alkitab_sasak_Mat_27_28,11,general
SASAK_SENT_001573,"Ie pade piaq sopoq mahkote leman pempang-pempang beduwi, dait kaduangne leq sirah Deside Isa.",alkitab_sasak_Mat_27_29,14,general
SASAK_SENT_001574,"Beterus ie pade toloq sopoq tunjang leq gading kanan-Ne, terus sujut leq arepan-Ne dait ngoloq Ie.",alkitab_sasak_Mat_27_29,16,general
SASAK_SENT_001575,"""Idup raje dengan Yahudi!"" basen ie pade.",alkitab_sasak_Mat_27_29,7,general
SASAK_SENT_001576,"Ie pade tijuh Deside Isa dait bait tunjang nike, terus empukangne leq sirah-Ne.",alkitab_sasak_Mat_27_30,13,general
SASAK_SENT_001577,"Sesampun ngoloq-oloq Deside Isa, ie pade lekaq jubah lempok lomaq nike, terus kaduangne malik kuace-Ne mesaq.",alkitab_sasak_Mat_27_31,16,general
SASAK_SENT_001578,Beterus Ie tejauq ojok luah jari tepakuq leq kayuq salib.,alkitab_sasak_Mat_27_31,10,general
SASAK_SENT_001579,"Leq tengaq langan, ie pade bedait kance dengan leman Kirene aranne Simon.",alkitab_sasak_Mat_27_32,12,general
SASAK_SENT_001580,Ie pade paksaq dengan nike ngelembah kayuq salib Deside Isa.,alkitab_sasak_Mat_27_32,10,general
SASAK_SENT_001581,"Beterus ie pade dateng leq sopoq taoq aranne Golgota, saq artine ""Taoq Jerangkong"".",alkitab_sasak_Mat_27_33,13,general
SASAK_SENT_001582,"Leq derike ie pade ngaturin Deside Isa nginem anggur saq sampun tecampur siq pepeduq, laguq sesampun Ie ngerasaq sekediq anggur nike, Ie nenten kayun nginem malik.",alkitab_sasak_Mat_27_34,26,general
SASAK_SENT_001583,Beterus ie pade pakuq Deside Isa leq kayuq salib dait bagi-bagiang kuace-Ne kadu undian.,alkitab_sasak_Mat_27_35,14,general
SASAK_SENT_001584,"Sesampun nike, ie pade tokol jagaq Deside Isa leq derike.",alkitab_sasak_Mat_27_36,10,general
SASAK_SENT_001585,"Leq atas sirah-Ne ie pade toloq tulisan mengenai tuduhan tipaq Ie: ""Niki Isa, Raje Dengan Yahudi"".",alkitab_sasak_Mat_27_37,16,general
SASAK_SENT_001586,"Bareng kance Deside Isa, ie pade endah pakuq due perampok leq kayuq salib; sopoq leq sedi kanan, sopoq malik leq sedi kiri-Ne.",alkitab_sasak_Mat_27_38,22,general
SASAK_SENT_001587,Dengan-dengan saq liwat leq derike ngintek dait menghine Deside Isa.,alkitab_sasak_Mat_27_39,10,general
SASAK_SENT_001588,"Basen ie pade, ""Hai, Side saq mele ngerobohang Gedeng Allah terus gen penganjeng dalem telu jelo!",alkitab_sasak_Mat_27_40,16,general
SASAK_SENT_001589,"Lamun Side tetu-tetu Bije saq asalne leman Allah, cobaq turun leman kayuq salib nike dait selametang diriq-De!""",alkitab_sasak_Mat_27_40,17,general
SASAK_SENT_001590,Maraq nike endah imam-imam kepale dait ahli-ahli Taurat kance pemimpin-pemimpin Yahudi ngoloq Deside Isa.,alkitab_sasak_Mat_27_41,14,general
SASAK_SENT_001591,"Ie pade bebase,",alkitab_sasak_Mat_27_41,3,general
SASAK_SENT_001592,"""Ie nyelametang dengan lain, laguq diriq-Ne mesaq ndeq bau Ie selametang!",alkitab_sasak_Mat_27_42,11,general
SASAK_SENT_001593,"Lamun Ie raje Israel, cobaq mangkin Ie turun leman kayuq salib nike, baruq tiang pade mele percaye leq Ie.",alkitab_sasak_Mat_27_42,19,general
SASAK_SENT_001594,Ie percaye leq Allah dait bebase bahwe Ie Bije saq asalne leman Allah.,alkitab_sasak_Mat_27_43,13,general
SASAK_SENT_001595,"Nah, silaq ite serioq, napi Allah kayun nyelametang Ie mangkin.""",alkitab_sasak_Mat_27_43,10,general
SASAK_SENT_001596,Perampok-perampok saq bareng tepakuq leq kayuq salib nike endah milu menghine Deside Isa maraq nike.,alkitab_sasak_Mat_27_44,15,general
SASAK_SENT_001597,"Mulai jam due olas tengari, sengoneq telu jam, selapuq wilayah negeri nike jari peteng.",alkitab_sasak_Mat_27_45,14,general
SASAK_SENT_001598,"Jam telu kebian, Deside Isa bekuih keras-keras, ""Eli, Eli lama sabaktani?"" saq artine, ""Ya Allah Tiang, ya Allah Tiang, kembeq Deside menengang Tiang?""",alkitab_sasak_Mat_27_46,23,general
SASAK_SENT_001599,"Pire dengan saq nganjeng leq derike, dengah suare nike dait bebase, ""Ie ngempoh Elia!""",alkitab_sasak_Mat_27_47,14,general
SASAK_SENT_001600,"Beterus salaq sopoq leq antare dengan-dengan nike becat-becat lumbar bait bunge karang terus celepne ojok dalem anggur saq pedis, beterus tancepne leq pucuk gegale dait jonjongne ojok cangkem Deside Isa.",alkitab_sasak_Mat_27_48,30,general
SASAK_SENT_001601,"Laguq dengan-dengan saq lain bebase, ""Antih seberaq, cobaq serioq napi Elia rauh nyelametang Ie!""",alkitab_sasak_Mat_27_49,14,general
SASAK_SENT_001602,"Beterus Deside Isa bekuih malik keras-keras, terus nyerahang nyawe-Ne.",alkitab_sasak_Mat_27_50,9,general
SASAK_SENT_001603,Kelambu saq araq begantung leq dalem Gedeng Allah soek jari due leman atas jangke ojok bawaq.,alkitab_sasak_Mat_27_51,16,general
SASAK_SENT_001604,Gumi inggur dait gunung-gunung batu belaq.,alkitab_sasak_Mat_27_51,6,general
SASAK_SENT_001605,Kuburan-kuburan jari kebukaq dait luweq dengan suci saq sampun ninggal teidupang malik.,alkitab_sasak_Mat_27_52,12,general
SASAK_SENT_001606,Ie pade sugul leman kuburan-kuburan sesampun Deside Isa idup leman ninggal-Ne dait ie pade tame ojok Yerusalem.,alkitab_sasak_Mat_27_53,17,general
SASAK_SENT_001607,Dait leq derike luweq dengan serioq ie pade.,alkitab_sasak_Mat_27_53,8,general
SASAK_SENT_001608,Kepale pasukan bareng kance prajurit-prajurit saq kenyeke jagaq Deside Isa jari takut gati sewaktu serioq lindur dait selapuq hal saq telaksane nike.,alkitab_sasak_Mat_27_54,22,general
SASAK_SENT_001609,"Ie pade bebase, ""Tetu Ie niki Bije saq asalne leman Allah!""",alkitab_sasak_Mat_27_54,11,general
SASAK_SENT_001610,Leq derike araq endah luweq dengan nine saq kenyeke serioq hal nike leman jaoq.,alkitab_sasak_Mat_27_55,14,general
SASAK_SENT_001611,Ie pade sampun ngiring Deside Isa dait nulung Deside Isa mulai leman Galilea.,alkitab_sasak_Mat_27_55,13,general
SASAK_SENT_001612,"Leq antare dengan-dengan nine nike, araq Mariam Magdalena, Mariam inaqne Yakub dait Yusup, dait inaqne bije-bije Zebedeus.",alkitab_sasak_Mat_27_56,17,general
SASAK_SENT_001613,"Leq waktu serep jelo dateng dengan sugih leman Arimatea aranne Yusup, ie endah pengiring Deside Isa.",alkitab_sasak_Mat_27_57,16,general
SASAK_SENT_001614,Yusup lumbar ojok Pilatus dait tunasne jenazah Deside Isa.,alkitab_sasak_Mat_27_58,9,general
SASAK_SENT_001615,Terus Pilatus prentah pengawalne adeqne nyerahang jenazah Deside Isa leq Yusup.,alkitab_sasak_Mat_27_58,11,general
SASAK_SENT_001616,"Make Yusup bait jenazah nike, terus bungkusne siq kain lenen alus saq puteq bersi.",alkitab_sasak_Mat_27_59,14,general
SASAK_SENT_001617,"Beterus Yusup toloq jenazah Deside Isa leq dalem makam dowene mesaq, saq baruq tepiaq leq dalem sopoq bukit batu.",alkitab_sasak_Mat_27_60,19,general
SASAK_SENT_001618,"Sesampun nike Yusup gelompongang sopoq batu beleq ojok lawang makam nike, terus ie lumbar.",alkitab_sasak_Mat_27_60,14,general
SASAK_SENT_001619,Mariam Magdalena dait Mariam saq lain ndot tokol andang makam nike.,alkitab_sasak_Mat_27_61,11,general
SASAK_SENT_001620,"Jemaq kelemaqne, leq jelo Sabat, imam-imam kepale dait dengan-dengan Parisi lumbar bareng-bareng ngadep Pilatus",alkitab_sasak_Mat_27_62,14,general
SASAK_SENT_001621,"dait matur, ""Bapaq, tiang pade inget waktu penipu nike masih idup, Ie sampun bebase, 'Sesampun telu jelo Tiang gen idup malik.'",alkitab_sasak_Mat_27_63,21,general
SASAK_SENT_001622,"Keranaq nike, utus dengan jagaq makam nike pacu-pacu jangke jelo saq ketelu, adeq pengiring-pengiring-Ne ndeq bau paling jenazah-Ne terus betutur leq dengan-dengan bahwe Deside Isa idup malik leman ninggal-Ne.",alkitab_sasak_Mat_27_64,29,general
SASAK_SENT_001623,"Dait penipuan saq penutuq niki gen lengean malik leman saq penembeq.""",alkitab_sasak_Mat_27_64,11,general
SASAK_SENT_001624,"Basen Pilatus leq ie pade, ""Niki tiang beng side pengawal-pengawal, silaq lumbar dait jagaq makam nike pacu-pacu.""",alkitab_sasak_Mat_27_65,17,general
SASAK_SENT_001625,"Beterus ie pade lumbar ojok makam, dait segelne batu pengimpet makam nike, terus suruqne pengawal bejage leq julune.",alkitab_sasak_Mat_27_66,18,general
SASAK_SENT_001626,"Sesampun liwat jelo Sabat, leq jelo Ahad kelemaq aru, Mariam Magdalena dait Mariam saq lain lumbar ojok makam nike.",alkitab_sasak_Mat_28_1,19,general
SASAK_SENT_001627,Selung-selung araq lindur saq beleq gati.,alkitab_sasak_Mat_28_2,6,general
SASAK_SENT_001628,Sopoq malaekat Tuhan turun leman sorge alih batu pengimpet lawang makam nike dait melinggih leq atasne.,alkitab_sasak_Mat_28_2,16,general
